gcf1,gcf2,count,jaccard_index,distance,weight
GCF_04aa1f7791,GCF_88612a0655,26,0.49056604,0.50943396,0.49056604
GCF_070cecc174,GCF_710b84e31a,26,0.49056604,0.50943396,0.49056604
GCF_09152f33b6,GCF_ffb8be3c87,26,0.49056604,0.50943396,0.49056604
GCF_0c7638bade,GCF_3930935a9b,52,0.49056604,0.50943396,0.49056604
GCF_0ee8b4103a,GCF_509bb8e83d,26,0.49056604,0.50943396,0.49056604
GCF_0ee8b4103a,GCF_fc6b0a2667,26,0.49056604,0.50943396,0.49056604
GCF_16d59ef121,GCF_9008f57833,52,0.49056604,0.50943396,0.49056604
GCF_19a453e059,GCF_f2614d252c,26,0.49056604,0.50943396,0.49056604
GCF_264c47653c,GCF_585b29d592,26,0.49056604,0.50943396,0.49056604
GCF_2f096d4eb9,GCF_ab274e30ab,52,0.49056604,0.50943396,0.49056604
GCF_3a111f8759,GCF_9e0ef81e64,52,0.49056604,0.50943396,0.49056604
GCF_3f0f4de292,GCF_f08bede9ac,26,0.49056604,0.50943396,0.49056604
GCF_4d03b2d703,GCF_ce0ec05d0b,26,0.49056604,0.50943396,0.49056604
GCF_4e7857abcd,GCF_f9da593a14,26,0.49056604,0.50943396,0.49056604
GCF_54f9dccd62,GCF_e55f79a2c0,26,0.49056604,0.50943396,0.49056604
GCF_61eb302944,GCF_d5fb3cbee4,26,0.49056604,0.50943396,0.49056604
GCF_6208cd6488,GCF_cc1b8ab89d,26,0.49056604,0.50943396,0.49056604
GCF_68076a54c0,GCF_e9826334ab,26,0.49056604,0.50943396,0.49056604
GCF_709150f52f,GCF_9bf8da0bae,26,0.49056604,0.50943396,0.49056604
GCF_7a6fb7cdaf,GCF_ba33c02359,26,0.49056604,0.50943396,0.49056604
GCF_7baa2e800d,GCF_c705738ca9,26,0.49056604,0.50943396,0.49056604
GCF_7d7cb136c4,GCF_ffb8be3c87,26,0.49056604,0.50943396,0.49056604
GCF_81c45a9e47,GCF_a8f1cfdd05,26,0.49056604,0.50943396,0.49056604
GCF_881ef3f209,GCF_d380ae9eb6,26,0.49056604,0.50943396,0.49056604
GCF_881ef3f209,GCF_f08bede9ac,26,0.49056604,0.50943396,0.49056604
GCF_97acc3361a,GCF_fc6b0a2667,26,0.49056604,0.50943396,0.49056604
GCF_a3044199d0,GCF_ea22beb9df,26,0.49056604,0.50943396,0.49056604
GCF_a8b1198a63,GCF_b8f9c0e4ad,52,0.49056604,0.50943396,0.49056604
GCF_b1dd35e25d,GCF_f4fd75855d,26,0.49056604,0.50943396,0.49056604
GCF_b8828f02bf,GCF_b939821e8a,26,0.49056604,0.50943396,0.49056604
GCF_c15bf1841b,GCF_fa1a12b82c,52,0.49056604,0.50943396,0.49056604
GCF_63987ec8fe,GCF_a233d3dd99,4267,0.49051615,0.5094838500000001,0.49051615
GCF_f4b5ee2a20,GCF_fde1c5770e,842,0.49039022,0.50960978,0.49039022
GCF_1bed9aeeeb,GCF_e88a181623,51,0.49038462,0.5096153800000001,0.49038462
GCF_a287ec917d,GCF_b9102c48e8,280,0.49036778,0.5096322200000001,0.49036778
GCF_070cecc174,GCF_963492fa64,25,0.49019608,0.50980392,0.49019608
GCF_0a53185027,GCF_383e5e625d,25,0.49019608,0.50980392,0.49019608
GCF_0c9c2a3ff5,GCF_fa07d6afda,25,0.49019608,0.50980392,0.49019608
GCF_0f8087c4c5,GCF_8e12528811,25,0.49019608,0.50980392,0.49019608
GCF_1e40ac399b,GCF_68fdf2d2cb,25,0.49019608,0.50980392,0.49019608
GCF_26f7d08ef3,GCF_383e5e625d,25,0.49019608,0.50980392,0.49019608
GCF_2da4df82d5,GCF_a94c297af4,25,0.49019608,0.50980392,0.49019608
GCF_385b9bce59,GCF_6227c739b8,25,0.49019608,0.50980392,0.49019608
GCF_3ce1319e68,GCF_67818373c1,25,0.49019608,0.50980392,0.49019608
GCF_45c8995535,GCF_c15bf1841b,50,0.49019608,0.50980392,0.49019608
GCF_4ac9c0cadb,GCF_9af9471f3f,25,0.49019608,0.50980392,0.49019608
GCF_4cb31243e6,GCF_82e4b699d9,50,0.49019608,0.50980392,0.49019608
GCF_51ae2a7b58,GCF_fcd2f4b5bc,25,0.49019608,0.50980392,0.49019608
GCF_5b5d996152,GCF_776399e086,25,0.49019608,0.50980392,0.49019608
GCF_675537234a,GCF_b1dd35e25d,25,0.49019608,0.50980392,0.49019608
GCF_6c19fe6ada,GCF_aaa07f0e12,25,0.49019608,0.50980392,0.49019608
GCF_6c19fe6ada,GCF_ba6a257d5d,25,0.49019608,0.50980392,0.49019608
GCF_75730455ff,GCF_f08bede9ac,25,0.49019608,0.50980392,0.49019608
GCF_7ae2378bdd,GCF_8fb7f965b2,25,0.49019608,0.50980392,0.49019608
GCF_809f0082b8,GCF_864906b4f8,25,0.49019608,0.50980392,0.49019608
GCF_a4b6f40685,GCF_b003810132,25,0.49019608,0.50980392,0.49019608
GCF_b51f9c8fea,GCF_cb3f0b8599,25,0.49019608,0.50980392,0.49019608
GCF_b51f9c8fea,GCF_e720f43f0d,25,0.49019608,0.50980392,0.49019608
GCF_b9563fb593,GCF_f2614d252c,25,0.49019608,0.50980392,0.49019608
GCF_d380ae9eb6,GCF_db2a05a73a,25,0.49019608,0.50980392,0.49019608
GCF_d380ae9eb6,GCF_e1ce02a32f,25,0.49019608,0.50980392,0.49019608
GCF_db2a05a73a,GCF_f08bede9ac,25,0.49019608,0.50980392,0.49019608
GCF_e1ce02a32f,GCF_f08bede9ac,25,0.49019608,0.50980392,0.49019608
GCF_247214152f,GCF_71f60fc8c6,49,0.49,0.51,0.49
GCF_4950908ef7,GCF_654bcf0056,49,0.49,0.51,0.49
GCF_96509b7700,GCF_e964e698fd,49,0.49,0.51,0.49
GCF_0fb2455be0,GCF_3b6698895a,73,0.48993289,0.51006711,0.48993289
GCF_01419ff78a,GCF_d5939a48e4,24,0.48979592,0.5102040800000001,0.48979592
GCF_070cecc174,GCF_a12a34cd8e,24,0.48979592,0.5102040800000001,0.48979592
GCF_0c9c2a3ff5,GCF_ed7e2f21c5,24,0.48979592,0.5102040800000001,0.48979592
GCF_139fe5f617,GCF_a94685cbd2,24,0.48979592,0.5102040800000001,0.48979592
GCF_19a453e059,GCF_3432d6d3ae,24,0.48979592,0.5102040800000001,0.48979592
GCF_1f31262231,GCF_a1e77c03fc,24,0.48979592,0.5102040800000001,0.48979592
GCF_25a1db6030,GCF_38941237c0,48,0.48979592,0.5102040800000001,0.48979592
GCF_2a6c23208a,GCF_e17adc5a06,24,0.48979592,0.5102040800000001,0.48979592
GCF_2c54b8a7d9,GCF_92192a7bda,24,0.48979592,0.5102040800000001,0.48979592
GCF_2e0625168e,GCF_8629a7d5a3,24,0.48979592,0.5102040800000001,0.48979592
GCF_385b9bce59,GCF_5faaa43f7c,24,0.48979592,0.5102040800000001,0.48979592
GCF_44f89defb7,GCF_d009e7994f,24,0.48979592,0.5102040800000001,0.48979592
GCF_4ad4f7f449,GCF_f811ed84c0,24,0.48979592,0.5102040800000001,0.48979592
GCF_4ffcab7600,GCF_610608f24a,24,0.48979592,0.5102040800000001,0.48979592
GCF_548049c08d,GCF_ef1658b1be,24,0.48979592,0.5102040800000001,0.48979592
GCF_54f9dccd62,GCF_a4b6f40685,24,0.48979592,0.5102040800000001,0.48979592
GCF_5e0586fd64,GCF_6218e82bef,24,0.48979592,0.5102040800000001,0.48979592
GCF_5e0586fd64,GCF_9eb8b9953d,24,0.48979592,0.5102040800000001,0.48979592
GCF_7dde6711c3,GCF_add030b173,24,0.48979592,0.5102040800000001,0.48979592
GCF_9cea7a5932,GCF_f4304ae73d,24,0.48979592,0.5102040800000001,0.48979592
GCF_a5ba4b4e51,GCF_c75954aac4,24,0.48979592,0.5102040800000001,0.48979592
GCF_a3726bd3a6,GCF_b92316abbe,143,0.48972603,0.5102739700000001,0.48972603
GCF_596653749a,GCF_654bcf0056,47,0.48958333,0.51041667,0.48958333
GCF_654bcf0056,GCF_864906b4f8,47,0.48958333,0.51041667,0.48958333
GCF_681659f637,GCF_dee3a2954f,47,0.48958333,0.51041667,0.48958333
GCF_7d3edffee6,GCF_9800e71722,47,0.48958333,0.51041667,0.48958333
GCF_a3a6834716,GCF_dee3a2954f,47,0.48958333,0.51041667,0.48958333
GCF_2ce7b684b1,GCF_8f67b758e6,10923,0.48951331,0.51048669,0.48951331
GCF_1b91bdfd50,GCF_3834f72c88,1093,0.48947604,0.51052396,0.48947604
GCF_8da7548e44,GCF_da55f986b4,93,0.48947368,0.51052632,0.48947368
GCF_2878a93c9f,GCF_a083fa912c,300,0.48939641,0.51060359,0.48939641
GCF_07e147351c,GCF_d5b6759a2a,46,0.4893617,0.5106383,0.4893617
GCF_0c9c2a3ff5,GCF_137a0dd4b6,23,0.4893617,0.5106383,0.4893617
GCF_139fe5f617,GCF_36647d378c,23,0.4893617,0.5106383,0.4893617
GCF_1825a356e7,GCF_5b1664000c,23,0.4893617,0.5106383,0.4893617
GCF_1888095033,GCF_68fdf2d2cb,23,0.4893617,0.5106383,0.4893617
GCF_25447986f6,GCF_9e60ed4847,23,0.4893617,0.5106383,0.4893617
GCF_26f7d08ef3,GCF_bd4fd3553a,23,0.4893617,0.5106383,0.4893617
GCF_291b89f606,GCF_a26b2f8998,23,0.4893617,0.5106383,0.4893617
GCF_2962bb5016,GCF_81b436a3f3,23,0.4893617,0.5106383,0.4893617
GCF_2d1554e8a7,GCF_8159802c67,23,0.4893617,0.5106383,0.4893617
GCF_3204a40b8f,GCF_dbd84c7b6d,46,0.4893617,0.5106383,0.4893617
GCF_38155aa157,GCF_44f89defb7,23,0.4893617,0.5106383,0.4893617
GCF_3ddee19c25,GCF_409520146a,23,0.4893617,0.5106383,0.4893617
GCF_440fea519f,GCF_959401c494,23,0.4893617,0.5106383,0.4893617
GCF_440fea519f,GCF_96ff50a78e,23,0.4893617,0.5106383,0.4893617
GCF_44f89defb7,GCF_b003810132,23,0.4893617,0.5106383,0.4893617
GCF_4500aff5de,GCF_62ad62d893,23,0.4893617,0.5106383,0.4893617
GCF_45537c2380,GCF_aa28fb56cf,46,0.4893617,0.5106383,0.4893617
GCF_4ec7742a5f,GCF_f348fd4767,23,0.4893617,0.5106383,0.4893617
GCF_510325da79,GCF_dabc267d5a,23,0.4893617,0.5106383,0.4893617
GCF_5a06fd5225,GCF_8752d9c43a,23,0.4893617,0.5106383,0.4893617
GCF_5b2aab9895,GCF_66cba16188,23,0.4893617,0.5106383,0.4893617
GCF_6540c78cf8,GCF_832b262c8c,23,0.4893617,0.5106383,0.4893617
GCF_66cba16188,GCF_6af7eede99,23,0.4893617,0.5106383,0.4893617
GCF_6f0e5f3070,GCF_f328f90e7d,23,0.4893617,0.5106383,0.4893617
GCF_710f03a560,GCF_aa197842f4,23,0.4893617,0.5106383,0.4893617
GCF_7616dc081a,GCF_d75b442686,23,0.4893617,0.5106383,0.4893617
GCF_771e5c1847,GCF_7bdf9214de,23,0.4893617,0.5106383,0.4893617
GCF_81c45a9e47,GCF_8c24de07b3,23,0.4893617,0.5106383,0.4893617
GCF_81c45a9e47,GCF_a7e7352d16,23,0.4893617,0.5106383,0.4893617
GCF_ac645d44ee,GCF_efce8b3ba6,23,0.4893617,0.5106383,0.4893617
GCF_b48fdfb36f,GCF_d4e74b402a,23,0.4893617,0.5106383,0.4893617
GCF_b94c2a8b21,GCF_de6bb6516d,23,0.4893617,0.5106383,0.4893617
GCF_c47ab0439b,GCF_db7cba6560,46,0.4893617,0.5106383,0.4893617
GCF_ec911f9299,GCF_f820506220,23,0.4893617,0.5106383,0.4893617
GCF_f59b4ac022,GCF_fdc2911489,23,0.4893617,0.5106383,0.4893617
GCF_8e130eea63,GCF_e02fe0282b,45,0.48913043,0.51086957,0.48913043
GCF_9c629f53e0,GCF_cdc9989b4f,45,0.48913043,0.51086957,0.48913043
GCF_d6a604ebd1,GCF_fd809a0fca,45,0.48913043,0.51086957,0.48913043
GCF_cf0249dab7,GCF_fde1c5770e,1191,0.48911704,0.51088296,0.48911704
GCF_4e88351221,GCF_62fa08e5bc,223,0.48903509,0.51096491,0.48903509
GCF_aff4c57aba,GCF_dbc9fa1779,111,0.48898678,0.5110132199999999,0.48898678
GCF_00bef22f5a,GCF_5e6264c112,22,0.48888889,0.51111111,0.48888889
GCF_032682c10e,GCF_3ce71f85c4,22,0.48888889,0.51111111,0.48888889
GCF_0f006ff732,GCF_b5135d57ee,44,0.48888889,0.51111111,0.48888889
GCF_11b2ec9edc,GCF_c7f3659a42,22,0.48888889,0.51111111,0.48888889
GCF_15116e5966,GCF_b540740cbb,22,0.48888889,0.51111111,0.48888889
GCF_1b69c3e458,GCF_9763930583,22,0.48888889,0.51111111,0.48888889
GCF_214dca9fb8,GCF_f8e30ded4d,22,0.48888889,0.51111111,0.48888889
GCF_229ac264a0,GCF_b83a70a794,22,0.48888889,0.51111111,0.48888889
GCF_22f0abfdbe,GCF_d4e74b402a,22,0.48888889,0.51111111,0.48888889
GCF_28c63b93ea,GCF_68fdf2d2cb,22,0.48888889,0.51111111,0.48888889
GCF_29e7df26c5,GCF_9af9471f3f,22,0.48888889,0.51111111,0.48888889
GCF_2c4a74bd3a,GCF_b540740cbb,22,0.48888889,0.51111111,0.48888889
GCF_2e96f78378,GCF_4574cb0dd2,22,0.48888889,0.51111111,0.48888889
GCF_37f4fbc27b,GCF_f27bc7645f,44,0.48888889,0.51111111,0.48888889
GCF_3c51c58062,GCF_6eae38f624,22,0.48888889,0.51111111,0.48888889
GCF_40af1bab39,GCF_ce3678b893,22,0.48888889,0.51111111,0.48888889
GCF_55c295d59c,GCF_5956c559a1,22,0.48888889,0.51111111,0.48888889
GCF_58a0db9e20,GCF_d3afb1644f,22,0.48888889,0.51111111,0.48888889
GCF_591e91f61d,GCF_b587b4e13a,44,0.48888889,0.51111111,0.48888889
GCF_5e70c8b412,GCF_de02239dd3,22,0.48888889,0.51111111,0.48888889
GCF_5f605bcd44,GCF_e6c110f0bf,22,0.48888889,0.51111111,0.48888889
GCF_603a162496,GCF_e190ffc2f5,22,0.48888889,0.51111111,0.48888889
GCF_6540c78cf8,GCF_e17adc5a06,22,0.48888889,0.51111111,0.48888889
GCF_676118c1b8,GCF_7616dc081a,22,0.48888889,0.51111111,0.48888889
GCF_691c7b1d9d,GCF_d388b30ebe,22,0.48888889,0.51111111,0.48888889
GCF_692941b328,GCF_a7d949a20d,44,0.48888889,0.51111111,0.48888889
GCF_6a2c02fa95,GCF_d3b88830d8,44,0.48888889,0.51111111,0.48888889
GCF_7cee3da54a,GCF_d26b403d97,22,0.48888889,0.51111111,0.48888889
GCF_87bac64a2b,GCF_b1dd35e25d,22,0.48888889,0.51111111,0.48888889
GCF_87bac64a2b,GCF_d2f0cecd01,22,0.48888889,0.51111111,0.48888889
GCF_8cd6ba96c0,GCF_da81a601f7,22,0.48888889,0.51111111,0.48888889
GCF_8e79fd2f16,GCF_8f808d82c0,22,0.48888889,0.51111111,0.48888889
GCF_8e79fd2f16,GCF_c201aae3cf,22,0.48888889,0.51111111,0.48888889
GCF_97c0da0ce7,GCF_b540740cbb,22,0.48888889,0.51111111,0.48888889
GCF_a215ffa365,GCF_b2593cb802,22,0.48888889,0.51111111,0.48888889
GCF_b414496fcb,GCF_db7365fd1b,22,0.48888889,0.51111111,0.48888889
GCF_bba5fe5a55,GCF_d34d11cc39,22,0.48888889,0.51111111,0.48888889
GCF_d1bc5fb326,GCF_e96fabd1cb,22,0.48888889,0.51111111,0.48888889
GCF_e9826334ab,GCF_e9f526760b,22,0.48888889,0.51111111,0.48888889
GCF_2b4746c111,GCF_ba9936a637,1184,0.48885219,0.51114781,0.48885219
GCF_d40d5407a1,GCF_f6d461887b,87,0.48876404,0.51123596,0.48876404
GCF_a59c75acd9,GCF_a6897c2f71,108,0.48868778,0.51131222,0.48868778
GCF_268cdc58a9,GCF_ba9936a637,1785,0.48863947,0.5113605299999999,0.48863947
GCF_11588d0e6b,GCF_c40669bfef,43,0.48863636,0.51136364,0.48863636
GCF_40029a3cea,GCF_c9cd2e2903,43,0.48863636,0.51136364,0.48863636
GCF_4ad4f7f449,GCF_d3170549e1,43,0.48863636,0.51136364,0.48863636
GCF_591e91f61d,GCF_61dae81720,43,0.48863636,0.51136364,0.48863636
GCF_b8c055a3a4,GCF_ce3953a291,43,0.48863636,0.51136364,0.48863636
GCF_d41e2ed479,GCF_f680bb0905,43,0.48863636,0.51136364,0.48863636
GCF_d5b6759a2a,GCF_dec3d1a74d,43,0.48863636,0.51136364,0.48863636
GCF_09c8d92bfc,GCF_3c51c58062,21,0.48837209,0.5116279100000001,0.48837209
GCF_0a53185027,GCF_51f748af43,21,0.48837209,0.5116279100000001,0.48837209
GCF_12bb0e6764,GCF_54f9dccd62,21,0.48837209,0.5116279100000001,0.48837209
GCF_1f31262231,GCF_f36e3f45c7,21,0.48837209,0.5116279100000001,0.48837209
GCF_280dac4319,GCF_6c76fa233f,21,0.48837209,0.5116279100000001,0.48837209
GCF_2ba8d3c5dc,GCF_daad1d4eb1,21,0.48837209,0.5116279100000001,0.48837209
GCF_2d9daa10c6,GCF_b7e87ffc73,42,0.48837209,0.5116279100000001,0.48837209
GCF_3ce5d6e24c,GCF_e4b919b395,21,0.48837209,0.5116279100000001,0.48837209
GCF_44f89defb7,GCF_7baa2e800d,21,0.48837209,0.5116279100000001,0.48837209
GCF_4532e240d5,GCF_6f036b63be,42,0.48837209,0.5116279100000001,0.48837209
GCF_510325da79,GCF_b9563fb593,21,0.48837209,0.5116279100000001,0.48837209
GCF_51e0c1657b,GCF_d0a9732d6a,21,0.48837209,0.5116279100000001,0.48837209
GCF_548049c08d,GCF_8ddb8cb40d,21,0.48837209,0.5116279100000001,0.48837209
GCF_57cd8397e5,GCF_5dd58193a5,21,0.48837209,0.5116279100000001,0.48837209
GCF_6218e82bef,GCF_b9b64f4a72,21,0.48837209,0.5116279100000001,0.48837209
GCF_68fdf2d2cb,GCF_c34b70b82b,21,0.48837209,0.5116279100000001,0.48837209
GCF_6cddc2d414,GCF_891acb5bd3,21,0.48837209,0.5116279100000001,0.48837209
GCF_7143f1619e,GCF_d5939a48e4,21,0.48837209,0.5116279100000001,0.48837209
GCF_721e98dcdb,GCF_dabc267d5a,21,0.48837209,0.5116279100000001,0.48837209
GCF_771e5c1847,GCF_7ef8e44c98,21,0.48837209,0.5116279100000001,0.48837209
GCF_7bdf9214de,GCF_7ef8e44c98,21,0.48837209,0.5116279100000001,0.48837209
GCF_80b8060b07,GCF_ca56d84b62,21,0.48837209,0.5116279100000001,0.48837209
GCF_87fdc1ffab,GCF_fdc2911489,42,0.48837209,0.5116279100000001,0.48837209
GCF_a11a99f7a7,GCF_de02239dd3,21,0.48837209,0.5116279100000001,0.48837209
GCF_a94685cbd2,GCF_e5181e7c9e,21,0.48837209,0.5116279100000001,0.48837209
GCF_b003810132,GCF_c01f844f9a,21,0.48837209,0.5116279100000001,0.48837209
GCF_b003810132,GCF_d3703a57d5,21,0.48837209,0.5116279100000001,0.48837209
GCF_c1d6d85231,GCF_d8d5d3b22e,21,0.48837209,0.5116279100000001,0.48837209
GCF_c57d4db4eb,GCF_cd74365fb1,21,0.48837209,0.5116279100000001,0.48837209
GCF_ce3678b893,GCF_f5ed279741,21,0.48837209,0.5116279100000001,0.48837209
GCF_e829bc3a74,GCF_f9da593a14,21,0.48837209,0.5116279100000001,0.48837209
GCF_e9f526760b,GCF_eb4d0a780d,21,0.48837209,0.5116279100000001,0.48837209
GCF_eb4d0a780d,GCF_f510860357,21,0.48837209,0.5116279100000001,0.48837209
GCF_efe3541ab1,GCF_fc75036acf,21,0.48837209,0.5116279100000001,0.48837209
GCF_d265a58c5a,GCF_d4a0a25e6c,83,0.48823529,0.51176471,0.48823529
GCF_50565c76dc,GCF_8ad4c25f01,41,0.48809524,0.51190476,0.48809524
GCF_c40669bfef,GCF_c7086f98ed,41,0.48809524,0.51190476,0.48809524
GCF_d9eff70a7d,GCF_fde1c5770e,856,0.48802737,0.51197263,0.48802737
GCF_2ae8de51de,GCF_a529fd75b3,61,0.488,0.512,0.488
GCF_00afc41845,GCF_c15bf1841b,81,0.48795181,0.51204819,0.48795181
GCF_75180cec3e,GCF_ac2e2a66cd,10232,0.48793515,0.51206485,0.48793515
GCF_01419ff78a,GCF_a7e7352d16,20,0.48780488,0.51219512,0.48780488
GCF_070cecc174,GCF_15ba02b715,20,0.48780488,0.51219512,0.48780488
GCF_0974ee6d14,GCF_a26b2f8998,40,0.48780488,0.51219512,0.48780488
GCF_0b54886084,GCF_1ddc79da2e,20,0.48780488,0.51219512,0.48780488
GCF_13333474d4,GCF_d3be06a99e,20,0.48780488,0.51219512,0.48780488
GCF_1565449b45,GCF_822fc4ebb5,40,0.48780488,0.51219512,0.48780488
GCF_1ab8bfff8a,GCF_d34d11cc39,20,0.48780488,0.51219512,0.48780488
GCF_1ddc79da2e,GCF_ce513e1488,20,0.48780488,0.51219512,0.48780488
GCF_1f31262231,GCF_f5ed279741,20,0.48780488,0.51219512,0.48780488
GCF_1f31262231,GCF_fbd38116cd,20,0.48780488,0.51219512,0.48780488
GCF_20c32edb40,GCF_581acb8a6a,20,0.48780488,0.51219512,0.48780488
GCF_2104322792,GCF_95c2573102,20,0.48780488,0.51219512,0.48780488
GCF_2128a6b8f7,GCF_383e5e625d,20,0.48780488,0.51219512,0.48780488
GCF_2205d44215,GCF_791813b451,20,0.48780488,0.51219512,0.48780488
GCF_238dba1b78,GCF_342cbab777,20,0.48780488,0.51219512,0.48780488
GCF_26858ca798,GCF_fc6b0a2667,20,0.48780488,0.51219512,0.48780488
GCF_383e5e625d,GCF_962ddc90ba,20,0.48780488,0.51219512,0.48780488
GCF_3aa8752db1,GCF_a299176e56,20,0.48780488,0.51219512,0.48780488
GCF_3cd41702ad,GCF_7983d4b852,40,0.48780488,0.51219512,0.48780488
GCF_3ce5d6e24c,GCF_bba5fe5a55,20,0.48780488,0.51219512,0.48780488
GCF_3eaa207216,GCF_6de5b025c8,20,0.48780488,0.51219512,0.48780488
GCF_3fbe19740f,GCF_f548b53b14,20,0.48780488,0.51219512,0.48780488
GCF_45c8995535,GCF_b4441d6f66,40,0.48780488,0.51219512,0.48780488
GCF_45c8995535,GCF_f27bc7645f,40,0.48780488,0.51219512,0.48780488
GCF_483a5f6993,GCF_4d2ce7292f,20,0.48780488,0.51219512,0.48780488
GCF_510325da79,GCF_bf384f1043,20,0.48780488,0.51219512,0.48780488
GCF_547bb63c99,GCF_5b2aab9895,20,0.48780488,0.51219512,0.48780488
GCF_547bb63c99,GCF_6af7eede99,20,0.48780488,0.51219512,0.48780488
GCF_588f2c195a,GCF_d009e7994f,20,0.48780488,0.51219512,0.48780488
GCF_5b2aab9895,GCF_a5cb4beb3b,20,0.48780488,0.51219512,0.48780488
GCF_5b2aab9895,GCF_d2df04906b,20,0.48780488,0.51219512,0.48780488
GCF_5b2aab9895,GCF_de37ae0d3c,20,0.48780488,0.51219512,0.48780488
GCF_5b2aab9895,GCF_ed2e7f5f54,20,0.48780488,0.51219512,0.48780488
GCF_5baed48453,GCF_fe35b880f1,20,0.48780488,0.51219512,0.48780488
GCF_6208cd6488,GCF_a1e77c03fc,20,0.48780488,0.51219512,0.48780488
GCF_626c7d52fc,GCF_837e2fe708,40,0.48780488,0.51219512,0.48780488
GCF_67ec45a6cb,GCF_84692e7f6c,20,0.48780488,0.51219512,0.48780488
GCF_691c7b1d9d,GCF_c2ea92935d,20,0.48780488,0.51219512,0.48780488
GCF_6af7eede99,GCF_de37ae0d3c,20,0.48780488,0.51219512,0.48780488
GCF_6e1980d7ea,GCF_f4f9803f3b,20,0.48780488,0.51219512,0.48780488
GCF_72e7f51f3f,GCF_dcc17d3f76,20,0.48780488,0.51219512,0.48780488
GCF_791813b451,GCF_b800d25216,20,0.48780488,0.51219512,0.48780488
GCF_7baa2e800d,GCF_ba74c1ab52,20,0.48780488,0.51219512,0.48780488
GCF_7e81f5543a,GCF_f93e2b2e29,20,0.48780488,0.51219512,0.48780488
GCF_809f0082b8,GCF_bba5fe5a55,20,0.48780488,0.51219512,0.48780488
GCF_80bbd34936,GCF_f548b53b14,20,0.48780488,0.51219512,0.48780488
GCF_812b9ccff3,GCF_951da44254,20,0.48780488,0.51219512,0.48780488
GCF_82943ca7e8,GCF_d9e5d445fb,20,0.48780488,0.51219512,0.48780488
GCF_88612a0655,GCF_a775d4e976,40,0.48780488,0.51219512,0.48780488
GCF_98603f1647,GCF_c5ed9b5fd4,20,0.48780488,0.51219512,0.48780488
GCF_9d0a484ae0,GCF_e5181e7c9e,20,0.48780488,0.51219512,0.48780488
GCF_9f21523302,GCF_e91b1b90ba,20,0.48780488,0.51219512,0.48780488
GCF_a5cb4beb3b,GCF_e4b919b395,20,0.48780488,0.51219512,0.48780488
GCF_a94c297af4,GCF_e17adc5a06,20,0.48780488,0.51219512,0.48780488
GCF_b54f423292,GCF_f13ed261d6,20,0.48780488,0.51219512,0.48780488
GCF_c01f844f9a,GCF_ce0ec05d0b,20,0.48780488,0.51219512,0.48780488
GCF_dabc267d5a,GCF_df716932ee,20,0.48780488,0.51219512,0.48780488
GCF_db7cba6560,GCF_e4ba4607a1,40,0.48780488,0.51219512,0.48780488
GCF_4cdb12aeb4,GCF_673f8af892,379,0.48777349,0.5122265100000001,0.48777349
GCF_118b06f910,GCF_d0fda310de,4664,0.48776407,0.51223593,0.48776407
GCF_a9dff83857,GCF_e773d112e8,158,0.48765432,0.51234568,0.48765432
GCF_33e9f06a66,GCF_37677635bd,137,0.48754448,0.51245552,0.48754448
GCF_115d6bb001,GCF_a4a6d4d3aa,39,0.4875,0.5125,0.4875
GCF_1f465a2bf4,GCF_bc75e4b359,39,0.4875,0.5125,0.4875
GCF_cf9920b781,GCF_ec3686c288,39,0.4875,0.5125,0.4875
GCF_df7180796a,GCF_eef5967ca5,428,0.48747153,0.51252847,0.48747153
GCF_cf0249dab7,GCF_f4b5ee2a20,1163,0.48742666,0.51257334,0.48742666
GCF_1bed9aeeeb,GCF_266a7e5f9b,58,0.48739496,0.51260504,0.48739496
GCF_9bb46bb426,GCF_fcb6684f55,58,0.48739496,0.51260504,0.48739496
GCF_264b3c0067,GCF_96f5ca267b,38,0.48717949,0.5128205100000001,0.48717949
GCF_449bf96711,GCF_9560b4478f,57,0.48717949,0.5128205100000001,0.48717949
GCF_581acb8a6a,GCF_a4ac277d42,38,0.48717949,0.5128205100000001,0.48717949
GCF_a529fd75b3,GCF_f6d461887b,76,0.48717949,0.5128205100000001,0.48717949
GCF_899d17abfe,GCF_e3971c23a3,340,0.48710602,0.5128939800000001,0.48710602
GCF_a7d949a20d,GCF_d41e2ed479,56,0.48695652,0.51304348,0.48695652
GCF_d818d6db79,GCF_e7728a1aa7,205,0.48693587,0.5130641300000001,0.48693587
GCF_2efb819821,GCF_cf8d2f21c1,93,0.48691099,0.5130890100000001,0.48691099
GCF_1e0767c834,GCF_a1573f8642,37,0.48684211,0.51315789,0.48684211
GCF_24ee0099cd,GCF_ffb8be3c87,37,0.48684211,0.51315789,0.48684211
GCF_9eda749586,GCF_da534a9c84,37,0.48684211,0.51315789,0.48684211
GCF_63987ec8fe,GCF_7b269685a6,3904,0.48672235,0.51327765,0.48672235
GCF_0f8a262ffa,GCF_75180cec3e,12236,0.48663697,0.51336303,0.48663697
GCF_8413b45c56,GCF_cf8d2f21c1,127,0.48659004,0.5134099599999999,0.48659004
GCF_03d291e27d,GCF_4b5f7ccead,54,0.48648649,0.51351351,0.48648649
GCF_07e147351c,GCF_f7e05297e8,36,0.48648649,0.51351351,0.48648649
GCF_0aa676e4e1,GCF_3a048b57e0,36,0.48648649,0.51351351,0.48648649
